filename,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,zero_crossing_rate,name,surah,Juz
042026.mp3,0.23870735,2618.632599,2422.114642,4740.469416,0.2000338,0.10921224,Yasser_Ad-Dussary,Al-Shora,25
042027.mp3,0.2593323,2642.626476,2457.003719,4745.95098,0.17940357,0.115423239,Yasser_Ad-Dussary,Al-Shora,25
042028.mp3,0.23373352,2489.453376,2321.647569,4440.251722,0.19246498,0.105801002,Yasser_Ad-Dussary,Al-Shora,25
042029.mp3,0.24349418,2704.342546,2491.80194,4812.312012,0.19575755,0.12871675,Yasser_Ad-Dussary,Al-Shora,25
042030.mp3,0.25063944,2693.347548,2406.792093,4795.177774,0.1858509,0.125424059,Yasser_Ad-Dussary,Al-Shora,25
042031.mp3,0.23467265,2526.774853,2356.765759,4496.805483,0.21473615,0.108688601,Yasser_Ad-Dussary,Al-Shora,25
042032.mp3,0.2543212,2476.783145,2348.811539,4341.883817,0.19721965,0.111816406,Yasser_Ad-Dussary,Al-Shora,25
042033.mp3,0.26811427,2582.631266,2408.327948,4610.531998,0.17846347,0.114799894,Yasser_Ad-Dussary,Al-Shora,25
042034.mp3,0.24150273,2429.924639,2294.245117,4348.918269,0.19890055,0.104384873,Yasser_Ad-Dussary,Al-Shora,25
042035.mp3,0.22413288,2512.419413,2325.559779,4450.036735,0.21195087,0.099819449,Yasser_Ad-Dussary,Al-Shora,25
042036.mp3,0.2485124,2454.702294,2314.712484,4415.125235,0.18926021,0.11461899,Yasser_Ad-Dussary,Al-Shora,25
042037.mp3,0.22701035,2420.759658,2397.074718,4406.340733,0.21110378,0.100699419,Yasser_Ad-Dussary,Al-Shora,25
042038.mp3,0.23683727,2505.542519,2361.904508,4503.876864,0.1979255,0.109650946,Yasser_Ad-Dussary,Al-Shora,25
042039.mp3,0.25102898,2512.415386,2408.425913,4397.080078,0.1994119,0.1137851,Yasser_Ad-Dussary,Al-Shora,25
042040.mp3,0.25167394,2501.4202,2403.335336,4566.088041,0.20496692,0.109162244,Yasser_Ad-Dussary,Al-Shora,25
042041.mp3,0.23253739,2483.675949,2375.475262,4446.459294,0.21219109,0.10470018,Yasser_Ad-Dussary,Al-Shora,25
042042.mp3,0.25048488,2655.600667,2487.503187,4720.451944,0.1961215,0.115464154,Yasser_Ad-Dussary,Al-Shora,25
042043.mp3,0.23471409,2080.791366,2190.949331,3949.904133,0.17205769,0.07880691,Yasser_Ad-Dussary,Al-Shora,25
042044.mp3,0.23120533,2008.578573,2049.456503,3886.503279,0.1867377,0.080835825,Yasser_Ad-Dussary,Al-Shora,25
042045.mp3,0.23991656,2169.398048,2117.874608,4117.133202,0.21263525,0.097534564,Yasser_Ad-Dussary,Al-Shora,25
042046.mp3,0.22191815,2291.644661,2240.678443,4205.558737,0.2313622,0.101203884,Yasser_Ad-Dussary,Al-Shora,25
042047.mp3,0.2253965,2462.240051,2272.795911,4321.046523,0.2223662,0.113833187,Yasser_Ad-Dussary,Al-Shora,25
042048.mp3,0.25308973,2519.755767,2330.996757,4386.64405,0.20828566,0.124760544,Yasser_Ad-Dussary,Al-Shora,25
042049.mp3,0.23891166,2597.629116,2454.381721,4695.517865,0.21835016,0.119902649,Yasser_Ad-Dussary,Al-Shora,25
042050.mp3,0.23430571,2342.748504,2284.444666,4247.91685,0.22118264,0.098466656,Yasser_Ad-Dussary,Al-Shora,25
042051.mp3,0.24803668,2535.427941,2339.041863,4423.792944,0.21043146,0.118268302,Yasser_Ad-Dussary,Al-Shora,25
042052.mp3,0.24042383,2663.146995,2394.198336,4736.339667,0.22114904,0.125899044,Yasser_Ad-Dussary,Al-Shora,25
042053.mp3,0.25365758,2333.83236,2202.118379,4263.781839,0.20932314,0.117043571,Yasser_Ad-Dussary,Al-Shora,25
043001.mp3,0.23227786,2326.851194,2306.147939,4052.516366,0.16083258,0.077992502,Yasser_Ad-Dussary,Al-Zokhrof,25
043002.mp3,0.21386063,2428.169686,2222.073047,4248.814705,0.15096012,0.098749224,Yasser_Ad-Dussary,Al-Zokhrof,25
043003.mp3,0.22876653,2300.349115,2096.217186,4023.107868,0.15726252,0.099137759,Yasser_Ad-Dussary,Al-Zokhrof,25
043004.mp3,0.21123031,2483.56349,2275.029992,4325.427565,0.17295946,0.102636719,Yasser_Ad-Dussary,Al-Zokhrof,25
043005.mp3,0.23934579,2555.156048,2343.538295,4548.36731,0.15984382,0.115447375,Yasser_Ad-Dussary,Al-Zokhrof,25
043006.mp3,0.23479657,2455.330912,2284.398055,4291.642791,0.20251292,0.106399714,Yasser_Ad-Dussary,Al-Zokhrof,25
043007.mp3,0.22172366,2549.304573,2345.701295,4508.340993,0.19883968,0.104509968,Yasser_Ad-Dussary,Al-Zokhrof,25
043008.mp3,0.23833509,2424.871632,2320.366892,4321.761956,0.18292406,0.10423896,Yasser_Ad-Dussary,Al-Zokhrof,25
043009.mp3,0.2467794,2641.438869,2431.988798,4753.264328,0.1910962,0.119551756,Yasser_Ad-Dussary,Al-Zokhrof,25
043010.mp3,0.2426842,2549.75983,2275.93606,4499.387832,0.17960314,0.123657794,Yasser_Ad-Dussary,Al-Zokhrof,25
043011.mp3,0.23868255,2723.443222,2467.673994,4809.497105,0.17249124,0.135302803,Yasser_Ad-Dussary,Al-Zokhrof,25
043012.mp3,0.25283954,2522.811355,2266.949493,4409.867563,0.17007944,0.129325571,Yasser_Ad-Dussary,Al-Zokhrof,25
043013.mp3,0.24762186,2696.00977,2408.002981,4800.047542,0.17984512,0.132734141,Yasser_Ad-Dussary,Al-Zokhrof,25
043014.mp3,0.26416838,2475.12396,2193.103025,4124.729212,0.18518741,0.128786105,Yasser_Ad-Dussary,Al-Zokhrof,25
043015.mp3,0.22895928,2557.864387,2362.7145,4532.03414,0.18172015,0.105628641,Yasser_Ad-Dussary,Al-Zokhrof,25
